   DEPT        CTEM       DCAL        DT      GR_EDTC      GTEM       ITT        RWA        SPHI       STIT       TENS
  10162.5000   218.9178     2.2810    84.9406    95.0240   213.2333     0.0344   -45.3126     0.2129     0.0000  3537.0000
  10163.0000   218.9178     2.3673    85.0736   101.7909   213.2404     0.0343   -45.5872     0.2136     0.0000  3525.0000
  10163.5000   218.9178     3.7326    86.8017   109.5797   213.2476     0.0343   -49.1504     0.2218     0.0000  3536.0000
  10164.0000   218.9178     3.5663    88.2146   108.6177   213.2547     0.0342   -52.0545     0.2282     0.0000  3491.0000
  10164.5000   218.9178     2.9888    88.8196   114.9038   213.2619     0.0342   -53.2946     0.2309     0.0000  3482.0000
  10165.0000   218.9178     3.8456    89.3608   117.0301   213.2690     0.0341   -54.4017     0.2333     0.0000  3553.0000
  10165.5000   218.9178     4.5121    91.5293   110.3648   213.2762     0.0341   -58.8150     0.2426     0.0000  3520.0000
  10166.0000   218.9178     4.1002    91.5807    97.3674   213.2833     0.0340   -58.9191     0.2428     0.0000  3542.0000
  10166.5000   218.9178     3.7224    88.5435    86.4138   213.2905     0.0340   -52.7290     0.2297     0.0000  3677.0000
  10167.0000   218.9178     2.9063    86.1157    93.5959   213.2976     0.0340   -47.7370     0.2186     0.0000  3560.0000
  10167.5000   218.9178     1.6404    81.8647    95.6339   213.3047     0.0339   -38.9633     0.1975     0.0000  3511.0000
  10168.0000   218.9178     2.0015    79.8427   102.8587   213.3119     0.0339   -34.8075     0.1866     0.0000  3526.0000
  10168.5000   218.9178     2.2713    81.4310   104.6399   213.3190     0.0338   -38.0698     0.1952     0.0000  3526.0000
  10169.0000   218.9178     1.6616    80.5765   109.8804   213.3262     0.0338   -36.3126     0.1906     0.0000  3537.0000
  10169.5000   218.9178     2.5027    79.1420   110.8718   213.3333     0.0337   -33.3750     0.1828     0.0000  3504.0000
  10170.0000   218.9178     2.0452    79.3831   108.2353   213.3405     0.0337   -33.8674     0.1841     0.0000  3535.0000
  10170.5000   218.9178     1.4018    78.5372   100.3985   213.3476     0.0337   -32.1428     0.1794     0.0000  3524.0000
  10171.0000   218.9178     2.2810    79.8133    96.8556   213.3548     0.0336   -34.7475     0.1865     0.0000  3515.0000
  10171.5000   218.9178     2.0635    79.8716    98.6015   213.3619     0.0336   -34.8669     0.1868     0.0000  3579.0000
  10172.0000   218.9178     1.9477    84.0356    99.6005   213.3690     0.0335   -43.4438     0.2085     0.0000  3562.0000
  10172.5000   218.9178     2.4535    84.8488   103.2813   213.3762     0.0335   -45.1231     0.2125     0.0000  3506.0000
  10173.0000   218.9178     2.3550    86.6529   102.8177   213.3833     0.0335   -48.8440     0.2211     0.0000  3566.0000
  10173.5000   218.9178     2.6783    87.8889   103.6210   213.3905     0.0334   -51.3860     0.2268     0.0000  3524.0000
  10174.0000   218.9178     3.3532    87.2290    94.8179   213.3976     0.0334   -50.0299     0.2238     0.0000  3536.0000
  10174.5000   218.9178     2.8629    86.0424    89.1062   213.4048     0.0333   -47.5859     0.2182     0.0000  3585.0000
  10175.0000   218.9178     2.8641    81.7676    84.2477   213.4119     0.0333   -38.7631     0.1970     0.0000  3539.0000
  10175.5000   218.9178     1.8038    81.3171    87.2931   213.4191     0.0333   -37.8353     0.1946     0.0000  3563.0000
  10176.0000   218.9178     1.3593    81.0133    97.4348   213.4262     0.0332   -37.2103     0.1930     0.0000  3566.0000
  10176.5000   218.9178     1.5938    78.9285    99.4893   213.4334     0.0332   -32.9396     0.1816     0.0000  3529.0000
  10177.0000   218.9178     1.4155    79.0954   102.6048   213.4405     0.0331   -33.2799     0.1825     0.0000  3535.0000
  10177.5000   218.9178     1.2536    79.7000    96.3425   213.4476     0.0331   -34.5155     0.1859     0.0000  3513.0000
  10178.0000   218.9178     1.4704    81.2845   101.5851   213.4548     0.0331   -37.7684     0.1944     0.0000  3514.0000
  10178.5000   218.9178     3.1000    82.9086    98.9888   213.4619     0.0330   -41.1166     0.2028     0.0000  3542.0000
  10179.0000   218.9178     1.9149    85.0513    97.2442   213.4691     0.0330   -45.5412     0.2135     0.0000  3499.0000
  10179.5000   218.9178     2.5134    82.6814    88.8491   213.4762     0.0329   -40.6477     0.2017     0.0000  3527.0000
  10180.0000   218.9178     2.2054    81.8093    95.5993   213.4834     0.0329   -38.8492     0.1972     0.0000  3544.0000
  10180.5000   218.9178     2.2425    80.3701    96.9338   213.4905     0.0328   -35.8888     0.1895     0.0000  3562.0000
  10181.0000   218.9178     2.7972    79.8094   102.1659   213.4977     0.0328   -34.7395     0.1865     0.0000  3577.0000
  10181.5000   218.9178     2.9740    88.8165    94.8576   213.5048     0.0328   -53.2882     0.2309     0.0000  3553.0000
  10182.0000   218.9178     5.0002    87.7630   105.1340   213.5120     0.0327   -51.1275     0.2262     0.0000  3583.0000
  10182.5000   218.9178     4.4629    89.5278   113.4023   213.5191     0.0327   -54.7430     0.2341     0.0000  3541.0000
  10183.0000   218.9178     1.7967    87.5622   124.7586   213.5262     0.0326   -50.7150     0.2253     0.0000  3485.0000
  10183.5000   218.9178     3.4106    87.1705   115.0316   213.5334     0.0326   -49.9094     0.2235     0.0000  3505.0000
  10184.0000   218.9178     3.0545    79.1789   112.4353   213.5405     0.0325   -33.4504     0.1830     0.0000  3505.0000
  10184.5000   218.9178     2.5729    79.8889   108.9066   213.5477     0.0325   -34.9023     0.1869     0.0000  3479.0000
  10185.0000   218.9178     2.2092    78.7941   115.0712   213.5548     0.0325   -32.6658     0.1808     0.0000  3532.0000
  10185.5000   218.9178     2.1325    77.6706   106.2084   213.5620     0.0324   -30.3852     0.1744     0.0000  3540.0000
  10186.0000   218.9178     1.0269    77.4252    95.8591   213.5691     0.0324   -29.8896     0.1730     0.0000  3491.0000
  10186.5000   218.9178     1.0847    75.5718    86.0314   213.5763     0.0323   -26.1804     0.1619     0.0000  3595.0000
  10187.0000   218.9178     1.0009    74.6366    84.4756   213.5834     0.0323   -24.3369     0.1561     0.0000  3636.0000
  10187.5000   218.9178     0.9916    73.8851    90.7143   213.5906     0.0323   -22.8720     0.1513     0.0000  3563.0000
  10188.0000   218.9178     1.1507    72.4553    94.3078   213.5977     0.0322   -20.1329     0.1419     0.0000  3585.0000
  10188.5000   218.9178     1.0326    71.6817    93.7562   213.6049     0.0322   -18.6812     0.1367     0.0000  3548.0000
  10189.0000   218.9178     0.9406    73.0624    98.4848   213.6120     0.0322   -21.2877     0.1460     0.0000  3597.0000
  10189.5000   218.9178     1.6460    73.8955    95.7810   213.6191     0.0321   -22.8922     0.1514     0.0000  3536.0000
  10190.0000   218.9178     1.5260    75.5042    97.9240   213.6263     0.0321   -26.0465     0.1614     0.0000  3515.0000
  10190.5000   218.9178     1.9134    76.9521    95.7482   213.6334     0.0321   -28.9367     0.1702     0.0000  3525.0000
  10191.0000   218.9178     3.4914    79.9212    98.4172   213.6406     0.0320   -34.9685     0.1871     0.0000  3488.0000
  10191.5000   218.9178     2.9729    82.0595   110.9304   213.6477     0.0320   -39.3648     0.1985     0.0000  3547.0000
  10192.0000   218.9178     2.6776    82.7312   106.2572   213.6549     0.0319   -40.7505     0.2019     0.0000  3545.0000
  10192.5000   218.9178     2.9451    82.0239   104.9227   213.6620     0.0319   -39.2914     0.1983     0.0000  3531.0000
  10193.0000   218.9178     2.9724    83.4945    99.7237   213.6692     0.0318   -42.3263     0.2058     0.0000  3624.0000
  10193.5000   218.9178     2.9276    83.7888   105.7114   213.6763     0.0318   -42.9341     0.2073     0.0000  3645.0000
  10194.0000   218.9178     2.2236    85.0826   104.1704   213.6834     0.0318   -45.6058     0.2136     0.0000  3645.0000
  10194.5000   218.9178     2.3807    85.0679   103.0871   213.6906     0.0317   -45.5753     0.2136     0.0000  3578.0000
  10195.0000   218.9178     2.3106    82.3969   101.2683   213.6977     0.0317   -40.0606     0.2002     0.0000  3543.0000
  10195.5000   218.9178     1.6564    82.4740    99.7808   213.7049     0.0316   -40.2198     0.2006     0.0000  3550.0000
  10196.0000   218.9178     0.8739    77.1994   102.3770   213.7120     0.0316   -29.4342     0.1716     0.0000  3563.0000
  10196.5000   218.9178     1.0431    76.6851    93.5498   213.7192     0.0316   -28.4006     0.1686     0.0000  3548.0000
  10197.0000   218.9178     0.8395    78.0109    95.5566   213.7263     0.0315   -31.0742     0.1763     0.0000  3550.0000
  10197.5000   218.9178     0.9051    76.8725    88.2872   213.7335     0.0315   -28.7767     0.1697     0.0000  3530.0000
  10198.0000   218.9178     2.6027    79.5932    93.5951   213.7406     0.0314   -34.2969     0.1853     0.0000  3516.0000
  10198.5000   218.9178     1.0611    77.9688   103.4608   213.7478     0.0314   -30.9888     0.1761     0.0000  3535.0000
  10199.0000   218.9178     1.6924    75.1263   103.4233   213.7549     0.0314   -25.2995     0.1591     0.0000  3526.0000
  10199.5000   218.9178     0.9038    74.2831    96.3622   213.7621     0.0313   -23.6458     0.1538     0.0000  3514.0000
  10200.0000   218.9178     0.9092    69.6724    81.8233   213.7692     0.0313   -15.0314     0.1226     0.0000  3568.0000
  10200.5000   218.9178     0.9025    72.6850    85.9721   213.7764     0.0313   -20.5683     0.1435     0.0000  3537.0000
  10201.0000   218.9178     0.8994    75.8231    94.8501   213.7835     0.0312   -26.6792     0.1634     0.0000  3576.0000
  10201.5000   218.9178     1.4192    79.0401   107.3594   213.7906     0.0312   -33.1672     0.1822     0.0000  3582.0000
  10202.0000   218.9178     2.2975    83.9457   105.2850   213.7978     0.0311   -43.2582     0.2081     0.0000  3525.0000
  10202.5000   218.9178     2.9759    85.5939    99.0507   213.8049     0.0311   -46.6608     0.2161     0.0000  3578.0000
  10203.0000   218.9178     2.5661    83.7478    98.4375   213.8121     0.0311   -42.8495     0.2071     0.0000  3498.0000
  10203.5000   218.9178     1.2887    79.9326    90.1995   213.8192     0.0310   -34.9918     0.1871     0.0000  3546.0000
  10204.0000   218.9178     1.3926    77.5390    92.3927   213.8264     0.0310   -30.1193     0.1736     0.0000  3556.0000
  10204.5000   218.9178     1.7014    75.4853    92.9113   213.8335     0.0309   -26.0089     0.1613     0.0000  3499.0000
  10205.0000   218.9178     2.1848    77.3393    98.8636   213.8407     0.0309   -29.7163     0.1724     0.0000  3568.0000
  10205.5000   218.9178     3.1191    79.0890   103.0343   213.8478     0.0309   -33.2669     0.1825     0.0000  3542.0000
  10206.0000   218.9178     1.7688    84.2335   104.1200   213.8549     0.0308   -43.8525     0.2095     0.0000  3511.0000
  10206.5000   218.9178     3.1733    85.6327   113.1960   213.8621     0.0308   -46.7410     0.2163     0.0000  3535.0000
  10207.0000   218.9178     3.1968    83.1426   117.0323   213.8692     0.0307   -41.5997     0.2040     0.0000  3505.0000
  10207.5000   218.9178     1.9857    75.0027   115.5213   213.8764     0.0307   -25.0560     0.1584     0.0000  3550.0000
  10208.0000   218.9178     0.7767    73.7618    96.3092   213.8835     0.0307   -22.6331     0.1505     0.0000  3568.0000
  10208.5000   218.9178     0.8143    71.4784    84.3278   213.8907     0.0306   -18.3036     0.1353     0.0000  3629.0000
  10209.0000   218.9178     1.2074    75.5666    72.8576   213.8978     0.0306   -26.1701     0.1618     0.0000  3615.0000
  10209.5000   218.9178     2.1363    76.1963    85.3195   213.9050     0.0305   -27.4227     0.1657     0.0000  3520.0000
  10210.0000   218.9178     1.8103    79.4879    91.9630   213.9121     0.0305   -34.0815     0.1847     0.0000  3559.0000
  10210.5000   218.9178     1.9089    80.2488   107.5923   213.9193     0.0305   -35.6399     0.1889     0.0000  3571.0000
  10211.0000   218.9178     1.7028    81.0382   113.2096   213.9264     0.0304   -37.2616     0.1931     0.0000  3480.0000
  10211.5000   218.9178     2.3891    82.0638   112.8363   213.9335     0.0304   -39.3736     0.1985     0.0000  3516.0000
  10212.0000   218.9178     1.5956    79.4927   103.4379   213.9407     0.0303   -34.0914     0.1847     0.0000  3520.0000
  10212.5000   218.9178     1.7317    79.3625    94.6689   213.9478     0.0303   -33.8253     0.1840     0.0000  3544.0000
  10213.0000   218.9178     1.7997    79.8642    92.4399   213.9550     0.0303   -34.8517     0.1868     0.0000  3558.0000
  10213.5000   218.9178     2.7689    81.1442    98.1516   213.9621     0.0302   -37.4796     0.1937     0.0000  3526.0000
  10214.0000   218.9178     2.7025    82.2889   105.9766   213.9693     0.0302   -39.8378     0.1997     0.0000  3582.0000
  10214.5000   218.9178     2.0717    82.2419   114.8065   213.9764     0.0301   -39.7409     0.1994     0.0000  3608.0000
  10215.0000   218.9178     2.1404    85.7720   100.7570   213.9836     0.0301   -47.0282     0.2169     0.0000  3609.0000
  10215.5000   218.9178     2.0970    83.0690    95.6439   213.9907     0.0301   -41.4477     0.2037     0.0000  3544.0000
  10216.0000   218.9178     3.2214    83.8397    88.5266   213.9979     0.0300   -43.0392     0.2075     0.0000  3609.0000
  10216.5000   218.9178     2.7399    85.6420    95.2683   214.0050     0.0300   -46.7602     0.2163     0.0000  3526.0000
  10217.0000   218.9178     1.9985    83.0615    96.7884   214.0121     0.0299   -41.4322     0.2036     0.0000  3577.0000
  10217.5000   218.9178     2.2324    77.1635    94.5971   214.0193     0.0299   -29.3620     0.1714     0.0000  3529.0000
  10218.0000   218.9178     3.0766    73.3478    94.6353   214.0264     0.0299   -21.8347     0.1478     0.0000  3568.0000
  10218.5000   218.9178     2.2162    69.3500    86.2857   214.0336     0.0298   -14.4645     0.1203     0.0000  3567.0000
  10219.0000   218.9178     1.3661    70.8296    82.2209   214.0407     0.0298   -17.1106     0.1309     0.0000  3568.0000
  10219.5000   218.9178     1.2796    71.1223    71.3413   214.0479     0.0297   -17.6465     0.1329     0.0000  3611.0000
  10220.0000   218.9178     1.0325    71.9111    66.6934   214.0550     0.0297   -19.1093     0.1383     0.0000  3562.0000
  10220.5000   218.9178     1.0762    72.0971    66.2771   214.0622     0.0297   -19.4578     0.1395     0.0000  3535.0000
  10221.0000   218.9178     1.4550    71.9411    68.8487   214.0693     0.0296   -19.1654     0.1385     0.0000  3604.0000
  10221.5000   218.9178     1.1756    74.4720    76.1818   214.0765     0.0296   -24.0146     0.1550     0.0000  3504.0000
  10222.0000   218.9178     1.1039    75.3295    86.8033   214.0836     0.0296   -25.7007     0.1604     0.0000  3546.0000
  10222.5000   218.9178     0.9755    79.1396   107.5732   214.0908     0.0295   -33.3702     0.1827     0.0000  3532.0000
  10223.0000   218.9178     1.3465    78.9901   114.1796   214.0979     0.0295   -33.0652     0.1819     0.0000  3542.0000
  10223.5000   218.9178     1.0767    75.9703   115.7854   214.1050     0.0295   -26.9721     0.1643     0.0000  3520.0000
  10224.0000   218.9178     1.1800    78.2839   111.6314   214.1122     0.0294   -31.6279     0.1779     0.0000  3562.0000
  10224.5000   218.9178     1.6892    77.0155   110.8140   214.1193     0.0294   -29.0642     0.1705     0.0000  3597.0000
  10225.0000   218.9178     0.7901    77.7919   102.4580   214.1265     0.0293   -30.6306     0.1751     0.0000  3587.0000
  10225.5000   218.9178     1.8078    74.0311    94.6693   214.1336     0.0293   -23.1554     0.1522     0.0000  3519.0000
